sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
HtHt_6000_2000,HtHt,6000,2000,85,160,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt160_ak8_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.06,0.007509993342207435,0.03,0.833,0.769,0.769,0.23099999999999998,0.01332812815064441,1948.4909123689013,1716.345746663236,2457.017571511359,0.9742454561844506,0.8581728733316181,1.2285087857556796,0.19006294054193004,0.041088522657883556,0.423638394923485
HtHt_6000_2000,HtHt,6000,2000,85,160,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt160_ak6_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.086,0.008865889690267977,0.0435,0.845,0.766,0.766,0.23399999999999999,0.013388203763014663,1861.3011213516006,1598.0833170773922,2280.4652501827336,0.9306505606758002,0.799041658538696,1.1402326250913668,0.18330777467372497,0.04764396949088445,0.42424271860614493
HtHt_6000_2000,HtHt,6000,2000,85,140,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt140_ak8_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.038,0.006046155803483731,0.019,0.8335,0.771,0.771,0.22899999999999998,0.013287550564344055,1960.9183314347722,1728.767365903637,2489.801350681245,0.9804591657173861,0.8643836829518184,1.2449006753406224,0.19405040296114007,0.04002134211321694,0.42500448638940147
HtHt_6000_2000,HtHt,6000,2000,85,160,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt160_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.036,0.005891010100144117,0.018,0.806,0.753,0.753,0.247,0.013637851736985557,2061.903379745103,1845.0875749393615,2568.7622799710193,1.0309516898725515,0.9225437874696808,1.2843811399855096,0.17548705534425185,0.016169678592551015,0.425582224331507
HtHt_6000_2000,HtHt,6000,2000,85,320,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt320_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.121,0.010313049985334114,0.0645,0.825,0.731,0.731,0.269,0.014022802858202064,1905.3814704778713,1584.3757304727576,2176.5218392287484,0.9526907352389357,0.7921878652363789,1.0882609196143742,0.1553878102444966,0.018375917508659086,0.4291187367206031
HtHt_6000_2000,HtHt,6000,2000,85,200,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt200_ak8_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.092,0.00913980306133562,0.046,0.827,0.753,0.753,0.247,0.013637851736985557,1934.748854263403,1686.9664680388687,2390.967359072434,0.9673744271317015,0.8434832340194344,1.195483679536217,0.18193598861222535,0.04323349887414939,0.43219854589905515
HtHt_6000_2000,HtHt,6000,2000,85,280,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt280_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.081,0.008627803892068943,0.0405,0.8095,0.728,0.728,0.272,0.014071815803228808,2015.452759055842,1764.557966989776,2408.390530120173,1.007726379527921,0.882278983494888,1.2041952650600865,0.15972405213605861,0.02276328987166431,0.4324966900888507
HtHt_6000_2000,HtHt,6000,2000,85,180,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt180_ak8_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.075,0.008329165624478841,0.0375,0.829,0.761,0.761,0.239,0.01348625225924534,1943.7629177938409,1700.0083425880453,2441.3302466098894,0.9718814588969205,0.8500041712940226,1.2206651233049446,0.1906924700629745,0.04187321380641602,0.43250432417328244
HtHt_6000_2000,HtHt,6000,2000,85,280,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt280_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.095,0.00927227048785787,0.056,0.832,0.747,0.747,0.253,0.013747399754135324,1824.7568707462615,1454.9886637493507,2092.4509486576158,0.9123784353731307,0.7274943318746754,1.046225474328808,0.1746704712084645,0.011988177902045434,0.43643262767115143
HtHt_6000_2000,HtHt,6000,2000,85,160,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt160_ak4_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.084,0.008771772910877254,0.044,0.8475,0.753,0.753,0.247,0.013637851736985557,1758.8585706596436,1456.7680701458737,2086.4670642629876,0.8794292853298218,0.7283840350729368,1.043233532131494,0.17900785333779046,0.04472636255119068,0.4380649248048083
HtHt_6000_2000,HtHt,6000,2000,85,140,0.4,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt140_ak4_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.066,0.007851369307324678,0.0335,0.852,0.751,0.751,0.249,0.013674757767507255,1769.7309575352945,1489.6314989234195,2119.0271429502127,0.8848654787676473,0.7448157494617097,1.0595135714751065,0.1778224089223577,0.04810470498855401,0.43833586104559297
HtHt_6000_2000,HtHt,6000,2000,85,220,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt220_ak6_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.132,0.010704017937204702,0.07,0.8385,0.744,0.744,0.256,0.013800869537822608,1836.326261723953,1541.139452545899,2184.9058619941898,0.9181631308619764,0.7705697262729495,1.0924529309970947,0.1752865007887866,0.04909366837955741,0.43947018770258894
HtHt_6000_2000,HtHt,6000,2000,85,120,0.4,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt120_ak4_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.063,0.007683163410991596,0.032,0.8475,0.756,0.756,0.244,0.013581752464244074,1786.4306845340557,1520.0145661174058,2183.5593739778615,0.8932153422670277,0.760007283058703,1.0917796869889307,0.18571803921782837,0.047499394723549415,0.4403965049911256
HtHt_6000_2000,HtHt,6000,2000,85,120,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt120_ak8_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.028,0.005216895628628198,0.014,0.819,0.761,0.761,0.239,0.01348625225924534,1979.709950745842,1755.1511032248045,2552.4191824607105,0.989854975372921,0.8775755516124023,1.2762095912303553,0.20135982014323378,0.038267380228450464,0.44137432260594167
HtHt_6000_2000,HtHt,6000,2000,85,300,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt300_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.09,0.009049861877399014,0.0455,0.8075,0.72,0.72,0.28,0.014198591479439079,2010.7248538984527,1735.2834937908472,2394.849061161965,1.0053624269492263,0.8676417468954235,1.1974245305809825,0.1640118900635094,0.023030282662807204,0.4445481327584321
