sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
WbWb_4000_1000,WbWb,4000,1000,85,260,0.8,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt260_ak8_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.359,0.01516967369457893,0.2035,0.624,0.417,0.417,0.583,0.015592017188292218,1004.3889627028765,217.9663678356171,1199.689334757733,1.0043889627028766,0.2179663678356171,1.1996893347577329,0.4887165248611628,0.1548273360002968,1.0721554211314506
WbWb_4000_1000,WbWb,4000,1000,85,220,0.6,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt220_ak6_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.332,0.014892145580808697,0.1825,0.6465,0.456,0.456,0.544,0.01575004761897563,954.5916614253122,177.11603403682346,1182.867290991777,0.9545916614253122,0.17711603403682347,1.182867290991777,0.5267965862247604,0.1279149244627849,1.0753374200822292
WbWb_4000_1000,WbWb,4000,1000,85,240,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt240_ak12_ca12_th85.root,ok,,1000,1000,1.0,0.0,0.062,0.007626008130076967,0.0335,0.462,0.299,0.299,0.7010000000000001,0.014477534320456642,1222.4320042780255,856.1147437998337,1718.291706396446,1.2224320042780255,0.8561147437998338,1.718291706396446,0.3526482289318899,0.08390878410995184,1.0758914293596926
WbWb_4000_1000,WbWb,4000,1000,85,180,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt180_ak12_ca12_th85.root,ok,,1000,1000,1.0,0.0,0.034,0.005730968504537431,0.0175,0.442,0.308,0.308,0.692,0.014599178059055244,1285.383157395679,1010.4795173048377,1929.709705679448,1.285383157395679,1.0104795173048378,1.9297097056794479,0.3575704968147656,0.06849176392188387,1.0781088125543334
WbWb_4000_1000,WbWb,4000,1000,85,220,0.6,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt220_ak6_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.353,0.015112610628213776,0.193,0.6415,0.444,0.444,0.556,0.015711906313366306,948.6551146707629,163.44479873967103,1145.9801025694312,0.9486551146707629,0.16344479873967102,1.1459801025694312,0.5178569580425209,0.15103850155636514,1.0789914465754447
WbWb_4000_1000,WbWb,4000,1000,85,240,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt240_ak12_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.078,0.008480330182251162,0.041,0.493,0.299,0.299,0.7010000000000001,0.014477534320456642,1189.9467265411017,738.7699716062202,1597.1901670920715,1.1899467265411015,0.7387699716062203,1.5971901670920714,0.3606969019449632,0.11827256697407687,1.0806915745990735
WbWb_4000_1000,WbWb,4000,1000,85,120,1.0,1.2,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt120_ak10_ca12_th85.root,ok,,1000,1000,1.0,0.0,0.037,0.005969170796685248,0.0185,0.477,0.379,0.379,0.621,0.015341414537127925,1269.6398752427685,1017.5166718795152,2122.2119484241693,1.2696398752427687,1.0175166718795152,2.1222119484241695,0.43504276215861004,0.05940865183748826,1.083006749682887
WbWb_4000_1000,WbWb,4000,1000,85,180,0.4,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt180_ak4_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.272,0.014071815803228808,0.152,0.605,0.454,0.454,0.546,0.015744332313566048,931.4602523550997,432.6839492499334,1420.500609603684,0.9314602523550997,0.4326839492499334,1.420500609603684,0.5302516440482349,0.07505886214978552,1.0831056188127248
WbWb_4000_1000,WbWb,4000,1000,85,280,1.0,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt280_ak10_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.251,0.013711272734505722,0.1425,0.5875,0.395,0.395,0.605,0.015458816254810716,1084.3039804169634,326.000022439847,1352.2730906737593,1.0843039804169634,0.326000022439847,1.3522730906737592,0.47324047811724546,0.11218588541820954,1.0866708761589416
WbWb_4000_1000,WbWb,4000,1000,85,240,0.8,1.2,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt240_ak8_ca12_th85.root,ok,,1000,1000,1.0,0.0,0.278,0.01416742743055351,0.155,0.6135,0.435,0.435,0.565,0.015677212762477903,1027.9002542166077,326.2448036451622,1396.4387242267644,1.0279002542166078,0.32624480364516223,1.3964387242267644,0.5205728455613758,0.10030190572038296,1.0883628709830364
WbWb_4000_1000,WbWb,4000,1000,85,280,1.0,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt280_ak10_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.269,0.014022802858202064,0.1515,0.591,0.391,0.391,0.609,0.015431104950715617,1078.4260240844183,307.2936868078067,1329.600714862142,1.0784260240844181,0.30729368680780667,1.329600714862142,0.4739810637091553,0.1353029518059975,1.0908236661175972
WbWb_4000_1000,WbWb,4000,1000,85,240,0.6,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt240_ak6_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.384,0.015379986996093333,0.217,0.6295,0.427,0.427,0.573,0.015641962792437528,946.8625782337308,151.13081215197136,1122.345615533916,0.9468625782337308,0.15113081215197136,1.122345615533916,0.5128594295032972,0.14205064157286737,1.091173171679924
