pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_event_all,f_low_chi,f_peak_chi,f_peak_event_both,median_mass,q16_mass,q84_mass,robust_resolution,median_mass_asymmetry,balanced_score
200,0.4,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut200_ak4_ca8.root,ok,,1000,1000,1.0,0.0,0.333,0.014903388876359632,0.333,0.19,0.462,0.281,920.6629666518178,123.74282752795654,1379.3708996470652,0.6819151620084498,0.09043094005395942,1.0228488653432681
240,0.4,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak4_ca16.root,ok,,1000,1000,1.0,0.0,0.489,0.015807561481771943,0.489,0.2855,0.4805,0.243,865.6463940826026,97.52746128513589,998.7928125133185,0.5205736183902946,0.2692216847308795,1.0230089789820345
340,0.8,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak8_ca16.root,ok,,1000,999,0.999,0.0009994998749374613,0.5245245245245245,0.015800259361565514,0.524,0.3183183183183183,0.42842842842842843,0.2012012012012012,958.1279928865505,174.84754550347267,1121.4944772941992,0.4940085973997926,0.2743400255595883,1.0237203226356621
340,0.8,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak8_ca12.root,ok,,1000,999,0.999,0.0009994998749374613,0.5075075075075075,0.015817516592758388,0.507,0.3098098098098098,0.4039039039039039,0.1931931931931932,971.4231487429038,176.7228587989838,1172.9353134061325,0.5127592727722848,0.19987620214294277,1.0241244654055017
300,0.6,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak6_ca12.root,ok,,1000,999,0.999,0.0009994998749374613,0.4994994994994995,0.015819292003713306,0.499,0.2997997997997998,0.4804804804804805,0.2602602602602603,926.0860273614857,129.21611510418379,1085.4911889742712,0.5162992668157479,0.18617080109231882,1.0241901635790986
300,0.6,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak6_ca14.root,ok,,1000,999,0.999,0.0009994998749374613,0.5125125125125125,0.01581434572030046,0.512,0.3063063063063063,0.495995995995996,0.26926926926926925,921.4769391224654,128.22585650381984,1062.5711468033783,0.5069824596963586,0.21169045608563586,1.0283472782966245
260,0.6,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak6_ca10.root,ok,,1000,1000,1.0,0.0,0.407,0.015535475531827147,0.407,0.2375,0.475,0.287,957.6988950289235,143.80598892446045,1325.9902073091962,0.6172003666919927,0.110408338737076,1.0284304771891004
300,0.6,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak6_ca16.root,ok,,1000,999,0.999,0.0009994998749374613,0.5195195195195195,0.01580724065784228,0.519,0.3098098098098098,0.4994994994994995,0.2672672672672673,915.6522913133786,128.04426858891787,1053.6954349723615,0.5054599738158919,0.2537900243143702,1.0344142642040737
260,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak6_ca6.root,ok,,1000,1000,1.0,0.0,0.392,0.015438134602341048,0.392,0.23,0.472,0.289,963.3277085719221,148.43426523375223,1389.9843719439702,0.6444069321699178,0.09405837394201587,1.0400741613127256
160,1.6,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak16_ca14.root,ok,,1000,1000,1.0,0.0,0.002,0.0014127986409959489,0.002,0.001,0.0875,0.032,1871.8518280643111,1143.9668611551479,4711.794396565575,0.953020821925828,0.05405739489302755,1.0422060047322592
120,1.4,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut120_ak14_ca14.root,ok,,1000,1000,1.0,0.0,0.005,0.0022304708023195463,0.005,0.0025,0.094,0.03,2188.849078786943,1157.2029117844522,5187.967268432448,0.9207497208719934,0.07045587940827988,1.0446346287506878
320,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak8_ca8.root,ok,,1000,999,0.999,0.0009994998749374613,0.44544544544544545,0.015724855218697664,0.445,0.2682682682682683,0.38288288288288286,0.1891891891891892,1001.8581373891658,192.99210956542186,1392.5770654532957,0.598680048162299,0.12053556085654879,1.045311307346661
280,0.6,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak6_ca10.root,ok,,1000,1000,1.0,0.0,0.447,0.015722308990730335,0.447,0.2635,0.4665,0.271,948.0496137289838,136.17621244132195,1268.936974618761,0.5974163934954454,0.12669292265173132,1.0496114321225471
220,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut220_ak4_ca4.root,ok,,1000,1000,1.0,0.0,0.381,0.015357050498061143,0.381,0.2225,0.453,0.264,913.401446554398,111.90014374874626,1320.700711105193,0.6617027879233034,0.10136072606761262,1.0513626432678636
260,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak6_ca8.root,ok,,1000,1000,1.0,0.0,0.404,0.015517216245190372,0.404,0.236,0.4705,0.286,962.937025085188,144.95400071413047,1384.906000232433,0.6438385726255608,0.0970942982760791,1.051544870117042
140,1.6,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut140_ak16_ca14.root,ok,,1000,1000,1.0,0.0,0.002,0.0014127986409959489,0.002,0.001,0.07,0.028,2303.2593839949122,1198.2339756449153,5436.389606341815,0.9200343782700641,0.04925022362158353,1.0523603166695552
120,1.4,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut120_ak14_ca16.root,ok,,1000,1000,1.0,0.0,0.006,0.002442130217658346,0.006,0.003,0.1,0.029,2134.3746537965408,1138.2166282466292,5121.629593224914,0.9331569220738141,0.09640184267123023,1.0525943874534682
320,0.8,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak8_ca10.root,ok,,1000,999,0.999,0.0009994998749374613,0.4574574574574575,0.01576193422916936,0.457,0.27427427427427425,0.37987987987987987,0.1871871871871872,1000.1784286242633,185.41171240958747,1374.7802589670064,0.5945781835114086,0.13335001786112252,1.0530534838312922
140,1.6,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut140_ak16_ca16.root,ok,,1000,1000,1.0,0.0,0.003,0.001729450779872038,0.003,0.0015,0.0795,0.025,2294.5297457141596,1167.3866798132829,5408.666312055615,0.9242154389509248,0.08800319052160915,1.0566684135223408
340,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak8_ca8.root,ok,,1000,999,0.999,0.0009994998749374613,0.4864864864864865,0.01581352118931533,0.486,0.2992992992992993,0.3743743743743744,0.17717717717717718,984.9438254817542,183.88063442142578,1314.8943825527738,0.5741513977094828,0.1466111860505959,1.0631435016477937
220,0.4,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut220_ak4_ca10.root,ok,,1000,1000,1.0,0.0,0.404,0.015517216245190372,0.404,0.234,0.4545,0.261,902.9900680733915,105.76152693697064,1281.2829816304252,0.6509049746258742,0.11629265491566498,1.064605967818535
100,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut100_ak12_ca10.root,ok,,1000,1000,1.0,0.0,0.005,0.0022304708023195463,0.005,0.0025,0.088,0.054,2124.949668141837,1166.2756369750261,5202.208250909878,0.949653696377683,0.014842845141696502,1.0671486631918667
260,0.4,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak4_ca14.root,ok,,1000,1000,1.0,0.0,0.528,0.015786576576319513,0.528,0.315,0.466,0.238,860.7360269864554,94.59892061489029,999.4506596273371,0.5256267372590677,0.27285828620515373,1.0675531345604221
260,0.4,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak4_ca12.root,ok,,1000,1000,1.0,0.0,0.519,0.01579996835439869,0.519,0.3105,0.452,0.229,867.8262359491397,94.84763167526661,1025.4400451095817,0.5361628716009768,0.22347258178398333,1.0683802480060627
220,0.4,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut220_ak4_ca6.root,ok,,1000,1000,1.0,0.0,0.396,0.01546557467409472,0.396,0.23,0.4525,0.263,913.2279853121898,106.15692641667839,1320.700711105193,0.6649729334966225,0.10506411872095647,1.0696501349654035
280,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak6_ca6.root,ok,,1000,1000,1.0,0.0,0.437,0.01568537535413163,0.437,0.2585,0.461,0.271,951.6174335615584,141.18612829495277,1336.30313583035,0.6279398450396754,0.10891945937851152,1.0697781016835195
160,1.6,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak16_ca16.root,ok,,1000,1000,1.0,0.0,0.002,0.0014127986409959489,0.002,0.001,0.096,0.028,1787.773418654538,1116.1537284707956,4657.921281320569,0.9905526941762214,0.09875326006186717,1.071330036041675
220,0.4,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut220_ak4_ca8.root,ok,,1000,1000,1.0,0.0,0.401,0.015498354751392161,0.401,0.2325,0.451,0.261,911.6521462122364,105.97599753903037,1318.1422787617835,0.6648184212910061,0.1079402875290065,1.0746532066697825
360,0.8,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak8_ca14.root,ok,,1000,999,0.999,0.0009994998749374613,0.5625625625625625,0.015694975566200448,0.562,0.3563563563563564,0.3923923923923924,0.17917917917917917,939.9616760325111,165.87321846441378,1122.7486498882947,0.5089970452108011,0.25353787192411914,1.0785634401701123
320,0.6,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak6_ca12.root,ok,,1000,999,0.999,0.0009994998749374613,0.5505505505505506,0.01573824431673398,0.55,0.34134134134134136,0.45545545545545546,0.23423423423423423,909.6878923708282,123.76264299006976,1066.5153857345324,0.5181737333490616,0.2104251628033611,1.0787554946625293
360,0.8,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak8_ca12.root,ok,,1000,999,0.999,0.0009994998749374613,0.5535535535535535,0.01572829921822715,0.553,0.35185185185185186,0.37787787787787785,0.17117117117117117,946.3499228011385,166.61576152749245,1149.5670206274906,0.5193381620355195,0.21885400812121428,1.079256723308959
260,0.4,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak4_ca16.root,ok,,1000,1000,1.0,0.0,0.537,0.015768037290671277,0.537,0.3195,0.4655,0.231,852.2032101218763,94.03566698888041,993.6420296185228,0.5278121180164217,0.32104320495344063,1.0795917970042341
340,0.8,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak8_ca10.root,ok,,1000,999,0.999,0.0009994998749374613,0.5035035035035035,0.015818911575283163,0.503,0.3078078078078078,0.3718718718718719,0.17417417417417416,982.0357786835498,177.27475252720456,1303.4594198834623,0.5733928904636978,0.1683704588753846,1.0796928160988464
280,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak6_ca8.root,ok,,1000,1000,1.0,0.0,0.446,0.01571890581433708,0.446,0.263,0.4605,0.269,952.2490565843246,136.51986645726475,1334.9720642880568,0.6292745524629803,0.11828859542181665,1.0800496468045477
360,0.8,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak8_ca16.root,ok,,1000,999,0.999,0.0009994998749374613,0.5695695695695696,0.01566542308622321,0.569,0.35985985985985985,0.4009009009009009,0.17917917917917917,933.839971174116,165.02972684011183,1111.809402881536,0.5069282239284741,0.2900190068905529,1.084113796380632
320,0.6,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak6_ca14.root,ok,,1000,999,0.999,0.0009994998749374613,0.5625625625625625,0.015694975566200448,0.562,0.34734734734734735,0.47097097097097096,0.24324324324324326,902.2941296768477,123.6399218298102,1049.8239746168983,0.5132384343001304,0.248307251042833,1.086571583895008
100,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut100_ak12_ca12.root,ok,,1000,1000,1.0,0.0,0.009,0.002986469487538756,0.009,0.0045,0.1045,0.046,2124.9329430936405,1151.3037142690098,5265.071227654929,0.9679758428980777,0.04811355063600552,1.0894691372074417
320,0.6,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak6_ca16.root,ok,,1000,999,0.999,0.0009994998749374613,0.5675675675675675,0.015674192295525767,0.567,0.34984984984984985,0.47597597597597596,0.24224224224224225,895.2981317860617,123.17932627295154,1039.4399736397775,0.5117070028611281,0.27941737013285484,1.0907447572500892
300,0.6,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak6_ca10.root,ok,,1000,999,0.999,0.0009994998749374613,0.4984984984984985,0.015819228599610276,0.498,0.2992992992992993,0.45095095095095095,0.24624624624624625,936.251860390794,129.30120597628925,1234.2668010182965,0.5901006138352514,0.15097441960929137,1.0959739262946702
240,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak4_ca4.root,ok,,1000,1000,1.0,0.0,0.439,0.015693278816104682,0.439,0.2605,0.436,0.234,898.5673940744348,103.50625533269172,1276.7614042968619,0.6528476087053415,0.12521709662495237,1.1019908692978981
360,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak8_ca8.root,ok,,1000,999,0.999,0.0009994998749374613,0.5255255255255256,0.01579867227308162,0.525,0.33783783783783783,0.3483483483483483,0.15415415415415415,959.9730199848161,174.47831382782007,1284.448430939186,0.5781256837452172,0.15915804903475964,1.1086539072722612
240,0.4,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak4_ca10.root,ok,,1000,1000,1.0,0.0,0.464,0.015770351930125086,0.464,0.273,0.438,0.232,891.7745750221488,99.52534954951003,1230.280775869668,0.6339917384906795,0.14298307059628612,1.1088142809884647
100,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut100_ak12_ca14.root,ok,,1000,1000,1.0,0.0,0.015,0.003843826218756514,0.015,0.0075,0.116,0.045,2042.014095673105,1123.9951307806944,5169.153411998386,0.9904824579294333,0.06970937596178078,1.1096838674967437
300,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak6_ca6.root,ok,,1000,999,0.999,0.0009994998749374613,0.4874874874874875,0.01581434572030046,0.487,0.2937937937937938,0.44544544544544545,0.24624624624624625,940.3891258463498,133.44198171910674,1305.5182163223094,0.623186828935487,0.1360421319443802,1.1176354038383396
240,0.4,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak4_ca6.root,ok,,1000,1000,1.0,0.0,0.456,0.015750047618975634,0.456,0.269,0.4345,0.233,898.049923638797,100.13299246180735,1273.334326010916,0.6531938273517295,0.1298939928721831,1.1193888349878498
380,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak8_ca8.root,ok,,1000,999,0.999,0.0009994998749374613,0.5555555555555556,0.01572134666585218,0.555,0.36986986986986986,0.3333333333333333,0.14114114114114115,937.9416493372596,169.33145742937148,1213.84477613228,0.5568114602016828,0.15307411010034655,1.1195728508235123
380,0.8,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak8_ca12.root,ok,,1000,999,0.999,0.0009994998749374613,0.5855855855855856,0.015585827715124338,0.585,0.38488488488488487,0.36186186186186187,0.15715715715715717,915.0196440406648,162.37735224170333,1128.0900222413775,0.5277005123819815,0.21885400812121428,1.1227841335635005
280,0.4,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak4_ca12.root,ok,,1000,1000,1.0,0.0,0.567,0.015668790636165896,0.567,0.348,0.435,0.206,844.0985603260935,92.40092090530001,1004.7998278322177,0.5404575661013082,0.2855087001958141,1.1230477100686989
240,0.4,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak4_ca8.root,ok,,1000,1000,1.0,0.0,0.462,0.01576565888252058,0.462,0.272,0.4335,0.231,897.4562418075068,99.98877842672107,1269.868290482306,0.6517752384781507,0.1346865020355317,1.1240296142974
380,0.8,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak8_ca14.root,ok,,1000,999,0.999,0.0009994998749374613,0.5925925925925926,0.015545683647786586,0.592,0.3883883883883884,0.3738738738738739,0.16416416416416416,908.8263715298498,162.01718241701434,1111.485545306215,0.5223596016975923,0.24348824946275738,1.1250695571371998
300,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak6_ca8.root,ok,,1000,999,0.999,0.0009994998749374613,0.4974974974974975,0.015819101790641832,0.497,0.2987987987987988,0.44544544544544545,0.24424424424424424,941.4409016416898,129.4057150803649,1303.7673197037163,0.6237043677279653,0.14503959802059746,1.128057775061294
280,0.4,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak4_ca14.root,ok,,1000,1000,1.0,0.0,0.575,0.015632498200863484,0.575,0.352,0.4485,0.214,835.3363763894838,92.0258841428094,989.0244757714976,0.5369086136926795,0.3339727603687397,1.1283749760537312
100,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut100_ak12_ca16.root,ok,,1000,1000,1.0,0.0,0.018,0.004204283529925164,0.018,0.009,0.1185,0.04,1984.4528608015667,1114.236394738629,5133.688496470102,1.0127355960745579,0.08874994773374828,1.1291808821547145
260,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak4_ca4.root,ok,,1000,1000,1.0,0.0,0.493,0.015809838708854686,0.493,0.2975,0.4235,0.221,887.9390312637383,99.10000966804472,1218.4437218063792,0.6303043749215838,0.14997224047988628,1.13451047179521
380,0.8,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak8_ca16.root,ok,,1000,999,0.999,0.0009994998749374613,0.6006006006006006,0.015495794229325453,0.6,0.3923923923923924,0.3813813813813814,0.16516516516516516,899.9993934134917,161.3059147416333,1103.6347093467227,0.5235163498449994,0.2808524295225428,1.1351170111042506
360,0.8,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak8_ca10.root,ok,,1000,999,0.999,0.0009994998749374613,0.5505505505505506,0.01573824431673398,0.55,0.35035035035035034,0.3458458458458458,0.15215215215215216,956.8038629296993,167.18899091651065,1277.6604960291663,0.5803025824500915,0.18245843462827496,1.1361727467076719
280,0.4,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak4_ca16.root,ok,,1000,1000,1.0,0.0,0.582,0.015597307459943206,0.582,0.3555,0.449,0.208,830.8838236047529,91.63866298732908,985.0731346226069,0.5376410313051658,0.3844801125267785,1.1365526489446904
340,0.6,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak6_ca12.root,ok,,1000,999,0.999,0.0009994998749374613,0.5965965965965966,0.015521275963447332,0.596,0.3808808808808809,0.43593593593593594,0.21521521521521522,879.6812893153016,120.20127079021485,1048.610023640253,0.527696089553447,0.24611479399718317,1.1373245572185136
320,0.6,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak6_ca10.root,ok,,1000,999,0.999,0.0009994998749374613,0.5485485485485485,0.015744552371000975,0.548,0.34034034034034033,0.4244244244244244,0.22022022022022023,919.8694291271586,123.89763684691216,1191.8857506607312,0.5805107116274136,0.17961560053730485,1.138072317263246
260,0.4,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak4_ca10.root,ok,,1000,1000,1.0,0.0,0.516,0.015803290796539814,0.516,0.309,0.4235,0.218,879.6794913584264,95.05047756716996,1173.728539902721,0.6131085656378241,0.18660880957606868,1.1411406165019815
340,0.6,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak6_ca14.root,ok,,1000,999,0.999,0.0009994998749374613,0.6076076076076076,0.015448600650124081,0.607,0.3863863863863864,0.44744744744744747,0.22122122122122123,873.2667699799201,120.04434831419111,1034.0003881928808,0.5232971591829294,0.27999284405147706,1.144578089792545
260,0.4,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak4_ca6.root,ok,,1000,1000,1.0,0.0,0.509,0.015808826648426505,0.509,0.3055,0.4205,0.219,886.6543166069632,95.27308946397754,1208.8792651068027,0.627982154253959,0.16139776344123427,1.1483167225932627
320,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak6_ca6.root,ok,,1000,999,0.999,0.0009994998749374613,0.5355355355355356,0.015779296940172233,0.535,0.33383383383383386,0.4199199199199199,0.22122122122122123,924.9937840270361,128.04426858891787,1248.5013779913327,0.6056565615632643,0.15046405115199563,1.1496927186960963
380,0.8,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak8_ca10.root,ok,,1000,999,0.999,0.0009994998749374613,0.5835835835835835,0.015596699702081945,0.583,0.3838838838838839,0.32982982982982983,0.13813813813813813,932.5733187713165,162.44758561044125,1205.3947499029753,0.5591770337514252,0.18165696664965356,1.150503285457877
340,0.6,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak6_ca16.root,ok,,1000,999,0.999,0.0009994998749374613,0.6136136136136137,0.015405494996193217,0.613,0.3893893893893894,0.4519519519519519,0.22022022022022023,865.8638562175657,119.68932579956645,1029.0696428084188,0.5251289278786758,0.3178430269156805,1.153156155870533
260,0.4,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak4_ca8.root,ok,,1000,1000,1.0,0.0,0.513,0.015806043148112688,0.513,0.3075,0.419,0.218,886.0593269988392,95.16821957752947,1210.5872731540103,0.6294268451270092,0.1641325056237367,1.1538209124271253
340,0.6,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak6_ca10.root,ok,,1000,999,0.999,0.0009994998749374613,0.5965965965965966,0.015521275963447332,0.596,0.3808808808808809,0.4064064064064064,0.2022022022022022,892.6758168264842,120.34515093223254,1108.002047056355,0.5532002085792476,0.19567675474746635,1.1615292234931958
280,0.4,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak4_ca10.root,ok,,1000,1000,1.0,0.0,0.563,0.01568537535413163,0.563,0.346,0.407,0.195,856.804047450134,92.50777471096231,1094.6553603596226,0.5848172570093895,0.2321539206628176,1.162136852264376
320,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak6_ca8.root,ok,,1000,999,0.999,0.0009994998749374613,0.5485485485485485,0.015744552371000975,0.548,0.34034034034034033,0.4209209209209209,0.21921921921921922,925.2513773741853,123.89763684691216,1243.7025094296557,0.6051354799171934,0.17280176667131114,1.1621588907283233
340,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak6_ca6.root,ok,,1000,999,0.999,0.0009994998749374613,0.5805805805805806,0.015612511667052499,0.58,0.37287287287287285,0.4014014014014014,0.2032032032032032,902.6170325940252,122.87762658251154,1153.8758602415223,0.5711160970982521,0.1774134195552577,1.1624349744194302
300,0.4,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak4_ca12.root,ok,,1000,999,0.999,0.0009994998749374613,0.6026026026026026,0.015482648945110457,0.602,0.38238238238238237,0.4209209209209209,0.1921921921921922,825.4348307143714,89.59798749242253,994.8764116011295,0.5483645652105782,0.28960059507158975,1.1694236847417434
280,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak4_ca4.root,ok,,1000,1000,1.0,0.0,0.543,0.015752809273269323,0.543,0.336,0.4055,0.196,867.0235281675277,94.98288737453514,1160.287329652029,0.6143457516827929,0.19547033966005128,1.1706433988660403
300,0.4,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak4_ca14.root,ok,,1000,999,0.999,0.0009994998749374613,0.6076076076076076,0.015448600650124081,0.607,0.38488488488488487,0.4369369369369369,0.2022022022022022,819.4950638542083,89.48521953292267,983.9864944755698,0.5457636747289687,0.3155668757231896,1.1724217759511553
340,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak6_ca8.root,ok,,1000,999,0.999,0.0009994998749374613,0.5965965965965966,0.015521275963447332,0.596,0.3808808808808809,0.4024024024024024,0.2012012012012012,901.0257063961212,120.34515093223254,1141.0902777978317,0.5664350748372796,0.1902128046856348,1.1739291007942638
280,0.4,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak4_ca6.root,ok,,1000,1000,1.0,0.0,0.556,0.015711906313366306,0.556,0.3425,0.404,0.195,864.6539174112847,92.56254123913331,1143.9508273198949,0.6079821445952313,0.2157625698326944,1.1775167528541028
300,0.4,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak4_ca16.root,ok,,1000,999,0.999,0.0009994998749374613,0.6156156156156156,0.015390578264806925,0.615,0.3888888888888889,0.4389389389389389,0.1971971971971972,814.2791621152063,89.33494068847376,978.8459495442347,0.5461953653247917,0.3742243053030263,1.1813830647288865
300,0.4,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak4_ca10.root,ok,,1000,999,0.999,0.0009994998749374613,0.5995995995995996,0.015502265640853889,0.599,0.3808808808808809,0.39039039039039036,0.18018018018018017,842.7919026166726,89.73394438598669,1051.7253174589462,0.570717024028233,0.24997554304109,1.1870374333661653
